"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","url","responses","trial_id","question_order","condition","value","success","stimulus","key_press","phase","category","word","matchword","trial_matchtype","imagealt","correct_key","correct","reward_value","word_phase","response"
"","null","html-keyboard-response","10","77286","0.0-0.0-8.0-2.0","","","fixation","","","","","<p style=""font-size: 80px; font-family:monospace;"">+</p>","null","","","","","","","","","","",""
"","459.9200000084238","html-keyboard-response","11","77751","0.0-0.0-8.0-3.0","","","match","","","","","<div class='header' align='center' style='font-size: 18px;'><i>Choose the correct image</i></div><div class='Row'><div align='center' style='padding-left:150px; font-weight: bold; font-size: 45px;'class='Column'><img src='../img/Trial/watercan2.jpg' height='300px' width='300px'class='white_border'><br/><br/><img src='../img/F.jpg' height='40px' width='40px'></div><div align='center' style='font-weight: bold; font-size: 45px;'class='Column'>joro</div><div align='center' style='padding-right:150px; font-weight: bold; font-size: 45px;'class='Column'><img src='../img/Trial/Alt/laptop.jpg' height='300px' width='300px'class='white_border'><br/><br/><img src='../img/J.jpg' height='40px' width='40px'></div></div>","74","","Trial","joro","kirei","match_image","../img/Trial/Alt/laptop.jpg","70","false","","",""
"","null","html-keyboard-response","12","79760","0.0-0.0-8.0-4.0","","","feedback","","","","","<div class='header' align='center' style='font-size: 30px;color: #d61818;'><b>Wrong!</b></div><div class='Row'><div align='center' style='padding-left:150px; font-weight: bold; font-size: 45px;'class='Column'><img src='../img/Trial/watercan2.jpg' height='300px' width='300px'class='green_border'><br/><br/><img src='../img/F.jpg' height='40px' width='40px'></div><div align='center' style='font-weight: bold; font-size: 45px;'class='Column'>joro</div><div align='center' style='padding-right:150px; font-weight: bold; font-size: 45px;'class='Column'><img src='../img/Trial/Alt/laptop.jpg' height='300px' width='300px'class='red_border'><br/><br/><img src='../img/J.jpg' height='40px' width='40px'></div></div>","null","","Trial","joro","kirei","","","","","","",""
"","null","html-keyboard-response","13","80767","0.0-0.0-8.0-0.1","","","fixation","","","","","<p style=""font-size: 80px; font-family:monospace;"">+</p>","null","","","","","","","","","","",""
"","null","html-keyboard-response","14","82771","0.0-0.0-8.0-1.1","","","stimuli","","","","","<div class='header' align='center' style='font-size: 45px;'><b>ushi</b></div><div class='Row'><div align='center' style='font-size: 45px;'class='Column'> </div><div align='center' class='Column'><img src='../img/Trial/cow.jpg' height='300px' width='300px'></div><div align='center' style='font-size: 45px;'class='Column'> </div></div>","null","","Trial","ushi","tsumu","","","","","","",""
"","null","html-keyboard-response","15","83777","0.0-0.0-8.0-2.1","","","fixation","","","","","<p style=""font-size: 80px; font-family:monospace;"">+</p>","null","","","","","","","","","","",""
"","null","html-keyboard-response","16","85785","0.0-0.0-8.0-3.1","","","match","","","","","<div class='header' align='center' style='font-size: 18px;'><i>Choose the correct word</i></div><div class='Row'><div align='center' style='padding-left:200px; font-weight: bold; font-size: 45px;'class='Column'>ushi<br/><br/><img src='../img/F.jpg' height='40px' width='40px'></div><div align='center' class='Column'><img src='../img/Trial/cow2.jpg' height='300px' width='300px'></div><div align='center' style='padding-right:200px; font-weight: bold; font-size: 45px;'class='Column'>tsumu<br/><br/><img src='../img/J.jpg' height='40px' width='40px'></div></div>","null","","Trial","ushi","tsumu","match_word","../img/Trial/Alt/polarbear.jpg","70","false","","",""
"","null","html-keyboard-response","17","87794","0.0-0.0-8.0-4.1","","","feedback","","","","","<div class='header' align='center' style='font-size: 30px;color: black;'><b>Too slow!</b></div><div class='Row'><div align='center' style='padding-left:200px; font-weight: bold; font-size: 45px; color:#1f971f;'class='Column'>ushi<br/><br/><img src='../img/F.jpg' height='40px' width='40px'></div><div align='center' class='Column'><img src='../img/Trial/cow2.jpg' height='300px' width='300px'></div><div align='center' style='padding-right:200px; font-weight: bold; font-size: 45px; color:#d61818;'class='Column'>tsumu<br/><br/><img src='../img/J.jpg' height='40px' width='40px'></div></div>","null","","Trial","ushi","tsumu","","","","","","",""
"","null","html-keyboard-response","18","88800","0.0-0.0-8.0-0.2","","","fixation","","","","","<p style=""font-size: 80px; font-family:monospace;"">+</p>","null","","","","","","","","","","",""
"","null","html-keyboard-response","19","90805","0.0-0.0-8.0-1.2","","","stimuli","","","","","<div class='header' align='center' style='font-size: 45px;'><b>kujaku</b></div><div class='Row'><div align='center' style='font-size: 45px;'class='Column'> </div><div align='center' class='Column'><img src='../img/Trial/peacock.jpg' height='300px' width='300px'></div><div align='center' style='font-size: 45px;'class='Column'> </div></div>","null","","Trial","kujaku","hidari","","","","","","",""
"","null","html-keyboard-response","20","91810","0.0-0.0-8.0-2.2","","","fixation","","","","","<p style=""font-size: 80px; font-family:monospace;"">+</p>","null","","","","","","","","","","",""
"","896.2099999916973","html-keyboard-response","21","92710","0.0-0.0-8.0-3.2","","","match","","","","","<div class='header' align='center' style='font-size: 18px;'><i>Choose the correct image</i></div><div class='Row'><div align='center' style='padding-left:150px; font-weight: bold; font-size: 45px;'class='Column'><img src='../img/Trial/Alt/lemur.jpg' height='300px' width='300px'class='white_border'><br/><br/><img src='../img/F.jpg' height='40px' width='40px'></div><div align='center' style='font-weight: bold; font-size: 45px;'class='Column'>kujaku</div><div align='center' style='padding-right:150px; font-weight: bold; font-size: 45px;'class='Column'><img src='../img/Trial/peacock2.jpg' height='300px' width='300px'class='white_border'><br/><br/><img src='../img/J.jpg' height='40px' width='40px'></div></div>","74","","Trial","kujaku","hidari","match_image","../img/Trial/Alt/lemur.jpg","74","true","","",""
"","null","html-keyboard-response","22","94718","0.0-0.0-8.0-4.2","","","feedback","","","","","<div class='header' align='center' style='font-size: 30px;color: #1f971f;'><b>Correct!</b></div><div class='Row'><div align='center' style='padding-left:150px; font-weight: bold; font-size: 45px;'class='Column'><img src='../img/Trial/Alt/lemur.jpg' height='300px' width='300px'class='red_border'><br/><br/><img src='../img/F.jpg' height='40px' width='40px'></div><div align='center' style='font-weight: bold; font-size: 45px;'class='Column'>kujaku</div><div align='center' style='padding-right:150px; font-weight: bold; font-size: 45px;'class='Column'><img src='../img/Trial/peacock2.jpg' height='300px' width='300px'class='green_border'><br/><br/><img src='../img/J.jpg' height='40px' width='40px'></div></div>","null","","Trial","kujaku","hidari","","","","","","",""
"","null","html-keyboard-response","23","95721","0.0-0.0-8.0-0.3","","","fixation","","","","","<p style=""font-size: 80px; font-family:monospace;"">+</p>","null","","","","","","","","","","",""
"","null","html-keyboard-response","24","97728","0.0-0.0-8.0-1.3","","","stimuli","","","","","<div class='header' align='center' style='font-size: 45px;'><b>joro</b></div><div class='Row'><div align='center' style='font-size: 45px;'class='Column'> </div><div align='center' class='Column'><img src='../img/Trial/watercan.jpg' height='300px' width='300px'></div><div align='center' style='font-size: 45px;'class='Column'> </div></div>","null","","Trial","joro","kirei","","","","","","",""
"","null","html-keyboard-response","25","98730","0.0-0.0-8.0-2.3","","","fixation","","","","","<p style=""font-size: 80px; font-family:monospace;"">+</p>","null","","","","","","","","","","",""
"","835.1649999967776","html-keyboard-response","26","99570","0.0-0.0-8.0-3.3","","","match","","","","","<div class='header' align='center' style='font-size: 18px;'><i>Choose the correct word</i></div><div class='Row'><div align='center' style='padding-left:200px; font-weight: bold; font-size: 45px;'class='Column'>joro<br/><br/><img src='../img/F.jpg' height='40px' width='40px'></div><div align='center' class='Column'><img src='../img/Trial/watercan2.jpg' height='300px' width='300px'></div><div align='center' style='padding-right:200px; font-weight: bold; font-size: 45px;'class='Column'>kirei<br/><br/><img src='../img/J.jpg' height='40px' width='40px'></div></div>","70","","Trial","joro","kirei","match_word","../img/Trial/Alt/laptop.jpg","70","true","","",""
"","null","html-keyboard-response","27","101578","0.0-0.0-8.0-4.3","","","feedback","","","","","<div class='header' align='center' style='font-size: 30px;color: #1f971f;'><b>Correct!</b></div><div class='Row'><div align='center' style='padding-left:200px; font-weight: bold; font-size: 45px; color:#1f971f;'class='Column'>joro<br/><br/><img src='../img/F.jpg' height='40px' width='40px'></div><div align='center' class='Column'><img src='../img/Trial/watercan2.jpg' height='300px' width='300px'></div><div align='center' style='padding-right:200px; font-weight: bold; font-size: 45px; color:#d61818;'class='Column'>kirei<br/><br/><img src='../img/J.jpg' height='40px' width='40px'></div></div>","null","","Trial","joro","kirei","","","","","","",""
"","null","html-keyboard-response","28","102580","0.0-0.0-8.0-0.4","","","fixation","","","","","<p style=""font-size: 80px; font-family:monospace;"">+</p>","null","","","","","","","","","","",""
"","null","html-keyboard-response","29","104588","0.0-0.0-8.0-1.4","","","stimuli","","","","","<div class='header' align='center' style='font-size: 45px;'><b>nabe</b></div><div class='Row'><div align='center' style='font-size: 45px;'class='Column'> </div><div align='center' class='Column'><img src='../img/Trial/pan.jpg' height='300px' width='300px'></div><div align='center' style='font-size: 45px;'class='Column'> </div></div>","null","","Trial","nabe","chikai","","","","","","",""
"","null","html-keyboard-response","30","105593","0.0-0.0-8.0-2.4","","","fixation","","","","","<p style=""font-size: 80px; font-family:monospace;"">+</p>","null","","","","","","","","","","",""
"","704.9549999937881","html-keyboard-response","31","106301","0.0-0.0-8.0-3.4","","","match","","","","","<div class='header' align='center' style='font-size: 18px;'><i>Choose the correct image</i></div><div class='Row'><div align='center' style='padding-left:150px; font-weight: bold; font-size: 45px;'class='Column'><img src='../img/Trial/pan2.jpg' height='300px' width='300px'class='white_border'><br/><br/><img src='../img/F.jpg' height='40px' width='40px'></div><div align='center' style='font-weight: bold; font-size: 45px;'class='Column'>nabe</div><div align='center' style='padding-right:150px; font-weight: bold; font-size: 45px;'class='Column'><img src='../img/Trial/Alt/pen.jpg' height='300px' width='300px'class='white_border'><br/><br/><img src='../img/J.jpg' height='40px' width='40px'></div></div>","70","","Trial","nabe","chikai","match_image","../img/Trial/Alt/pen.jpg","70","true","","",""
"","null","html-keyboard-response","32","108309","0.0-0.0-8.0-4.4","","","feedback","","","","","<div class='header' align='center' style='font-size: 30px;color: #1f971f;'><b>Correct!</b></div><div class='Row'><div align='center' style='padding-left:150px; font-weight: bold; font-size: 45px;'class='Column'><img src='../img/Trial/pan2.jpg' height='300px' width='300px'class='green_border'><br/><br/><img src='../img/F.jpg' height='40px' width='40px'></div><div align='center' style='font-weight: bold; font-size: 45px;'class='Column'>nabe</div><div align='center' style='padding-right:150px; font-weight: bold; font-size: 45px;'class='Column'><img src='../img/Trial/Alt/pen.jpg' height='300px' width='300px'class='red_border'><br/><br/><img src='../img/J.jpg' height='40px' width='40px'></div></div>","null","","Trial","nabe","chikai","","","","","","",""
"","","call-function","33","108310","0.0-0.0-9.0","","","","","","","","","","","","","","","","","","","",""
"","3054.5449999917764","html-keyboard-response","34","111366","0.0-1.0-0.0","","","instructions","","","","","<p>Now let's begin the real study.</p><p>Phase 1 will take no more than 10 minutes.</p><p><b>Press J</b> to begin.</p>","74","","","","","","","","","","",""
"","null","html-keyboard-response","35","112368","0.0-1.0-1.0-0.0","","","fixation","","","","","<p style=""font-size: 80px; font-family:monospace;"">+</p>","null","","","","","","","","","","",""
"","null","html-keyboard-response","36","114374","0.0-1.0-1.0-1.0","","","stimuli","","","","","<div class='header' align='center' style='font-size: 45px;'><b>denwa</b></div><div class='Row'><div align='center' style='font-size: 45px;'class='Column'> </div><div align='center' class='Column'><img src='../img/Objects/phone.jpg' height='300px' width='300px'></div><div align='center' style='font-size: 45px;'class='Column'> </div></div>","null","Phase 1","Object","denwa","anzu","","","","","","",""
"","null","html-keyboard-response","37","115380","0.0-1.0-1.0-2.0","","","fixation","","","","","<p style=""font-size: 80px; font-family:monospace;"">+</p>","null","","","","","","","","","","",""
"","926.9999999960419","html-keyboard-response","38","116311","0.0-1.0-1.0-3.0","","","match","","","","","<div class='header' align='center' style='font-size: 18px;'><i>Choose the correct word</i></div><div class='Row'><div align='center' style='padding-left:200px; font-weight: bold; font-size: 45px;'class='Column'>anzu<br/><br/><img src='../img/F.jpg' height='40px' width='40px'></div><div align='center' class='Column'><img src='../img/Objects/phone2.jpg' height='300px' width='300px'></div><div align='center' style='padding-right:200px; font-weight: bold; font-size: 45px;'class='Column'>denwa<br/><br/><img src='../img/J.jpg' height='40px' width='40px'></div></div>","74","Phase 1","Object","denwa","anzu","match_word","../img/Objects/Alt/candle.jpg","74","true","","",""
"","null","html-keyboard-response","39","118319","0.0-1.0-1.0-4.0","","","feedback","","","","","<div class='header' align='center' style='font-size: 30px;color: #1f971f;'><b>Correct!</b></div><div class='Row'><div align='center' style='padding-left:200px; font-weight: bold; font-size: 45px; color:#d61818;'class='Column'>anzu<br/><br/><img src='../img/F.jpg' height='40px' width='40px'></div><div align='center' class='Column'><img src='../img/Objects/phone2.jpg' height='300px' width='300px'></div><div align='center' style='padding-right:200px; font-weight: bold; font-size: 45px; color:#1f971f;'class='Column'>denwa<br/><br/><img src='../img/J.jpg' height='40px' width='40px'></div></div>","null","Phase 1","Object","denwa","anzu","","","","","","",""
"","null","html-keyboard-response","40","119325","0.0-1.0-1.0-0.1","","","fixation","","","","","<p style=""font-size: 80px; font-family:monospace;"">+</p>","null","","","","","","","","","","",""
"","null","html-keyboard-response","41","121333","0.0-1.0-1.0-1.1","","","stimuli","","","","","<div class='header' align='center' style='font-size: 45px;'><b>doriru</b></div><div class='Row'><div align='center' style='font-size: 45px;'class='Column'> </div><div align='center' class='Column'><img src='../img/Objects/drill.jpg' height='300px' width='300px'></div><div align='center' style='font-size: 45px;'class='Column'> </div></div>","null","Phase 1","Object","doriru","mafura","","","","","","",""
"","null","html-keyboard-response","42","122340","0.0-1.0-1.0-2.1","","","fixation","","","","","<p style=""font-size: 80px; font-family:monospace;"">+</p>","null","","","","","","","","","","",""
"","779.210000007879","html-keyboard-response","43","123123","0.0-1.0-1.0-3.1","","","match","","","","","<div class='header' align='center' style='font-size: 18px;'><i>Choose the correct word</i></div><div class='Row'><div align='center' style='padding-left:200px; font-weight: bold; font-size: 45px;'class='Column'>mafura<br/><br/><img src='../img/F.jpg' height='40px' width='40px'></div><div align='center' class='Column'><img src='../img/Objects/drill2.jpg' height='300px' width='300px'></div><div align='center' style='padding-right:200px; font-weight: bold; font-size: 45px;'class='Column'>doriru<br/><br/><img src='../img/J.jpg' height='40px' width='40px'></div></div>","74","Phase 1","Object","doriru","mafura","match_word","../img/Objects/Alt/dumbbell.jpg","74","true","","",""
"","null","html-keyboard-response","44","125131","0.0-1.0-1.0-4.1","","","feedback","","","","","<div class='header' align='center' style='font-size: 30px;color: #1f971f;'><b>Correct!</b></div><div class='Row'><div align='center' style='padding-left:200px; font-weight: bold; font-size: 45px; color:#d61818;'class='Column'>mafura<br/><br/><img src='../img/F.jpg' height='40px' width='40px'></div><div align='center' class='Column'><img src='../img/Objects/drill2.jpg' height='300px' width='300px'></div><div align='center' style='padding-right:200px; font-weight: bold; font-size: 45px; color:#1f971f;'class='Column'>doriru<br/><br/><img src='../img/J.jpg' height='40px' width='40px'></div></div>","null","Phase 1","Object","doriru","mafura","","","","","","",""
"","null","html-keyboard-response","45","126137","0.0-1.0-1.0-0.2","","","fixation","","","","","<p style=""font-size: 80px; font-family:monospace;"">+</p>","null","","","","","","","","","","",""
"","null","html-keyboard-response","46","128145","0.0-1.0-1.0-1.2","","","stimuli","","","","","<div class='header' align='center' style='font-size: 45px;'><b>chocho</b></div><div class='Row'><div align='center' style='font-size: 45px;'class='Column'> </div><div align='center' class='Column'><img src='../img/Animals/butterfly.jpg' height='300px' width='300px'></div><div align='center' style='font-size: 45px;'class='Column'> </div></div>","null","Phase 1","Animal","chocho","gohan","","","","","","",""
"","null","html-keyboard-response","47","129151","0.0-1.0-1.0-2.2","","","fixation","","","","","<p style=""font-size: 80px; font-family:monospace;"">+</p>","null","","","","","","","","","","",""
"","814.7949999984121","html-keyboard-response","48","129970","0.0-1.0-1.0-3.2","","","match","","","","","<div class='header' align='center' style='font-size: 18px;'><i>Choose the correct word</i></div><div class='Row'><div align='center' style='padding-left:200px; font-weight: bold; font-size: 45px;'class='Column'>gohan<br/><br/><img src='../img/F.jpg' height='40px' width='40px'></div><div align='center' class='Column'><img src='../img/Animals/butterfly2.jpg' height='300px' width='300px'></div><div align='center' style='padding-right:200px; font-weight: bold; font-size: 45px;'class='Column'>chocho<br/><br/><img src='../img/J.jpg' height='40px' width='40px'></div></div>","74","Phase 1","Animal","chocho","gohan","match_word","../img/Animals/Alt/snail.jpg","74","true","","",""
"","null","html-keyboard-response","49","131979","0.0-1.0-1.0-4.2","","","feedback","","","","","<div class='header' align='center' style='font-size: 30px;color: #1f971f;'><b>Correct!</b></div><div class='Row'><div align='center' style='padding-left:200px; font-weight: bold; font-size: 45px; color:#d61818;'class='Column'>gohan<br/><br/><img src='../img/F.jpg' height='40px' width='40px'></div><div align='center' class='Column'><img src='../img/Animals/butterfly2.jpg' height='300px' width='300px'></div><div align='center' style='padding-right:200px; font-weight: bold; font-size: 45px; color:#1f971f;'class='Column'>chocho<br/><br/><img src='../img/J.jpg' height='40px' width='40px'></div></div>","null","Phase 1","Animal","chocho","gohan","","","","","","",""
"","null","html-keyboard-response","50","132985","0.0-1.0-1.0-0.3","","","fixation","","","","","<p style=""font-size: 80px; font-family:monospace;"">+</p>","null","","","","","","","","","","",""
"","null","html-keyboard-response","51","134992","0.0-1.0-1.0-1.3","","","stimuli","","","","","<div class='header' align='center' style='font-size: 45px;'><b>sakana</b></div><div class='Row'><div align='center' style='font-size: 45px;'class='Column'> </div><div align='center' class='Column'><img src='../img/Animals/fish.jpg' height='300px' width='300px'></div><div align='center' style='font-size: 45px;'class='Column'> </div></div>","null","Phase 1","Animal","sakana","terebi","","","","","","",""
"","null","html-keyboard-response","52","135999","0.0-1.0-1.0-2.3","","","fixation","","","","","<p style=""font-size: 80px; font-family:monospace;"">+</p>","null","","","","","","","","","","",""
"","767.9550000029849","html-keyboard-response","53","136770","0.0-1.0-1.0-3.3","","","match","","","","","<div class='header' align='center' style='font-size: 18px;'><i>Choose the correct image</i></div><div class='Row'><div align='center' style='padding-left:150px; font-weight: bold; font-size: 45px;'class='Column'><img src='../img/Animals/fish2.jpg' height='300px' width='300px'class='white_border'><br/><br/><img src='../img/F.jpg' height='40px' width='40px'></div><div align='center' style='font-weight: bold; font-size: 45px;'class='Column'>sakana</div><div align='center' style='padding-right:150px; font-weight: bold; font-size: 45px;'class='Column'><img src='../img/Animals/Alt/ladybug.jpg' height='300px' width='300px'class='white_border'><br/><br/><img src='../img/J.jpg' height='40px' width='40px'></div></div>","70","Phase 1","Animal","sakana","terebi","match_image","../img/Animals/Alt/ladybug.jpg","70","true","","",""
"","null","html-keyboard-response","54","138775","0.0-1.0-1.0-4.3","","","feedback","","","","","<div class='header' align='center' style='font-size: 30px;color: #1f971f;'><b>Correct!</b></div><div class='Row'><div align='center' style='padding-left:150px; font-weight: bold; font-size: 45px;'class='Column'><img src='../img/Animals/fish2.jpg' height='300px' width='300px'class='green_border'><br/><br/><img src='../img/F.jpg' height='40px' width='40px'></div><div align='center' style='font-weight: bold; font-size: 45px;'class='Column'>sakana</div><div align='center' style='padding-right:150px; font-weight: bold; font-size: 45px;'class='Column'><img src='../img/Animals/Alt/ladybug.jpg' height='300px' width='300px'class='red_border'><br/><br/><img src='../img/J.jpg' height='40px' width='40px'></div></div>","null","Phase 1","Animal","sakana","terebi","","","","","","",""
"","null","html-keyboard-response","55","139781","0.0-1.0-1.0-0.4","","","fixation","","","","","<p style=""font-size: 80px; font-family:monospace;"">+</p>","null","","","","","","","","","","",""
"","null","html-keyboard-response","56","141789","0.0-1.0-1.0-1.4","","","stimuli","","","","","<div class='header' align='center' style='font-size: 45px;'><b>omocha</b></div><div class='Row'><div align='center' style='font-size: 45px;'class='Column'> </div><div align='center' class='Column'><img src='../img/Objects/toys.jpg' height='300px' width='300px'></div><div align='center' style='font-size: 45px;'class='Column'> </div></div>","null","Phase 1","Object","omocha","tamago","","","","","","",""
"","null","html-keyboard-response","57","142791","0.0-1.0-1.0-2.4","","","fixation","","","","","<p style=""font-size: 80px; font-family:monospace;"">+</p>","null","","","","","","","","","","",""
"","824.2900000041118","html-keyboard-response","58","143619","0.0-1.0-1.0-3.4","","","match","","","","","<div class='header' align='center' style='font-size: 18px;'><i>Choose the correct word</i></div><div class='Row'><div align='center' style='padding-left:200px; font-weight: bold; font-size: 45px;'class='Column'>omocha<br/><br/><img src='../img/F.jpg' height='40px' width='40px'></div><div align='center' class='Column'><img src='../img/Objects/toys2.jpg' height='300px' width='300px'></div><div align='center' style='padding-right:200px; font-weight: bold; font-size: 45px;'class='Column'>tamago<br/><br/><img src='../img/J.jpg' height='40px' width='40px'></div></div>","70","Phase 1","Object","omocha","tamago","match_word","../img/Objects/Alt/usb.jpg","70","true","","",""
"","null","html-keyboard-response","59","145627","0.0-1.0-1.0-4.4","","","feedback","","","","","<div class='header' align='center' style='font-size: 30px;color: #1f971f;'><b>Correct!</b></div><div class='Row'><div align='center' style='padding-left:200px; font-weight: bold; font-size: 45px; color:#1f971f;'class='Column'>omocha<br/><br/><img src='../img/F.jpg' height='40px' width='40px'></div><div align='center' class='Column'><img src='../img/Objects/toys2.jpg' height='300px' width='300px'></div><div align='center' style='padding-right:200px; font-weight: bold; font-size: 45px; color:#d61818;'class='Column'>tamago<br/><br/><img src='../img/J.jpg' height='40px' width='40px'></div></div>","null","Phase 1","Object","omocha","tamago","","","","","","",""
"","null","html-keyboard-response","60","146633","0.0-1.0-1.0-0.5","","","fixation","","","","","<p style=""font-size: 80px; font-family:monospace;"">+</p>","null","","","","","","","","","","",""
"","null","html-keyboard-response","61","148640","0.0-1.0-1.0-1.5","","","stimuli","","","","","<div class='header' align='center' style='font-size: 45px;'><b>inu</b></div><div class='Row'><div align='center' style='font-size: 45px;'class='Column'> </div><div align='center' class='Column'><img src='../img/Animals/dog.jpg' height='300px' width='300px'></div><div align='center' style='font-size: 45px;'class='Column'> </div></div>","null","Phase 1","Animal","inu","hiji","","","","","","",""
"","null","html-keyboard-response","62","149645","0.0-1.0-1.0-2.5","","","fixation","","","","","<p style=""font-size: 80px; font-family:monospace;"">+</p>","null","","","","","","","","","","",""
"","1048.6650000093505","html-keyboard-response","63","150697","0.0-1.0-1.0-3.5","","","match","","","","","<div class='header' align='center' style='font-size: 18px;'><i>Choose the correct image</i></div><div class='Row'><div align='center' style='padding-left:150px; font-weight: bold; font-size: 45px;'class='Column'><img src='../img/Animals/dog2.jpg' height='300px' width='300px'class='white_border'><br/><br/><img src='../img/F.jpg' height='40px' width='40px'></div><div align='center' style='font-weight: bold; font-size: 45px;'class='Column'>inu</div><div align='center' style='padding-right:150px; font-weight: bold; font-size: 45px;'class='Column'><img src='../img/Animals/Alt/cheetah.jpg' height='300px' width='300px'class='white_border'><br/><br/><img src='../img/J.jpg' height='40px' width='40px'></div></div>","70","Phase 1","Animal","inu","hiji","match_image","../img/Animals/Alt/cheetah.jpg","70","true","","",""
"","null","html-keyboard-response","64","152706","0.0-1.0-1.0-4.5","","","feedback","","","","","<div class='header' align='center' style='font-size: 30px;color: #1f971f;'><b>Correct!</b></div><div class='Row'><div align='center' style='padding-left:150px; font-weight: bold; font-size: 45px;'class='Column'><img src='../img/Animals/dog2.jpg' height='300px' width='300px'class='green_border'><br/><br/><img src='../img/F.jpg' height='40px' width='40px'></div><div align='center' style='font-weight: bold; font-size: 45px;'class='Column'>inu</div><div align='center' style='padding-right:150px; font-weight: bold; font-size: 45px;'class='Column'><img src='../img/Animals/Alt/cheetah.jpg' height='300px' width='300px'class='red_border'><br/><br/><img src='../img/J.jpg' height='40px' width='40px'></div></div>","null","Phase 1","Animal","inu","hiji","","","","","","",""
"","null","html-keyboard-response","65","153712","0.0-1.0-1.0-0.6","","","fixation","","","","","<p style=""font-size: 80px; font-family:monospace;"">+</p>","null","","","","","","","","","","",""
"","null","html-keyboard-response","66","155720","0.0-1.0-1.0-1.6","","","stimuli","","","","","<div class='header' align='center' style='font-size: 45px;'><b>jogi</b></div><div class='Row'><div align='center' style='font-size: 45px;'class='Column'> </div><div align='center' class='Column'><img src='../img/Objects/ruler.jpg' height='300px' width='300px'></div><div align='center' style='font-size: 45px;'class='Column'> </div></div>","null","Phase 1","Object","jogi","mune","","","","","","",""
"","null","html-keyboard-response","67","156723","0.0-1.0-1.0-2.6","","","fixation","","","","","<p style=""font-size: 80px; font-family:monospace;"">+</p>","null","","","","","","","","","","",""
"","1110.1699999999255","html-keyboard-response","68","157838","0.0-1.0-1.0-3.6","","","match","","","","","<div class='header' align='center' style='font-size: 18px;'><i>Choose the correct image</i></div><div class='Row'><div align='center' style='padding-left:150px; font-weight: bold; font-size: 45px;'class='Column'><img src='../img/Objects/ruler2.jpg' height='300px' width='300px'class='white_border'><br/><br/><img src='../img/F.jpg' height='40px' width='40px'></div><div align='center' style='font-weight: bold; font-size: 45px;'class='Column'>jogi</div><div align='center' style='padding-right:150px; font-weight: bold; font-size: 45px;'class='Column'><img src='../img/Objects/Alt/rope.jpg' height='300px' width='300px'class='white_border'><br/><br/><img src='../img/J.jpg' height='40px' width='40px'></div></div>","70","Phase 1","Object","jogi","mune","match_image","../img/Objects/Alt/rope.jpg","70","true","","",""
